pos1_x,pos1_y,pos1_z,han1_x,han1_y,han1_z,han2_x,han2_y,han2_z,pos2_x,pos2_y,pos2_z,pt,phi,eta,charge,chi2,ndof
0.0133489,0.0343237,0.146515,0.04177602198878082,0.21027854387454814,0.16389927782723854,-0.4645169145055221,0.5085714526543907,0.22588759887197007,-0.598808,0.392196,0.248093,0.442454,1.31712,0.097381,-1,17.6006,13
-0.0244854,0.0310733,-0.0245303,-0.16615594761557329,0.19444041659595104,0.07731565559937453,-0.6480654714778487,0.31710156390110605,0.3093130666373034,-0.848235,0.238986,0.414013,0.863309,2.23214,0.455113,-1,13.4758,18
-0.0397753,0.0224959,0.126749,-0.09901587202176976,0.04765392554550496,0.360691860925779,-0.24688444570619886,-0.006444676416638859,0.832353902173042,-0.274541,-0.0752465,1.06338,0.183613,2.45184,2.00212,-1,24.8318,11
0.0298703,0.029774,0.216215,0.06794721515339242,0.06718500874520619,0.5502305121381125,0.16161960762987024,0.12081809539234006,1.2186906968003064,0.214245,0.133636,1.55258,0.44169,0.883477,2.53322,1,5.63433,3
-0.0197348,-0.041001,-0.253586,-0.026267678281687377,-0.05181414136770824,-0.31167199538694107,-0.041388009871906155,-0.0720681049090961,-0.4278683656782466,-0.0498739,-0.0813734,-0.485963,0.296282,-1.93675,-2.23035,1,0.0474098,1
-0.0432321,-0.00190529,0.0768931,-0.16843255339752,0.01432483736764208,0.16505495630245404,-0.2648097871209915,-0.38261239130383784,0.4320033850250653,-0.143063,-0.419007,0.518976,0.255648,2.82658,0.651291,-1,4.77408,10
-0.0471324,-0.0109178,0.10733,-0.117819380293327,-0.03501264016339215,0.1909004841185653,-0.2113092258222111,-0.17672768117299448,0.36779744530120456,-0.205016,-0.251275,0.45125,0.271995,-3.02079,0.963091,-1,3.2055,5
0.0400238,-0.0248921,0.07358,0.08384462651790653,-0.047451407258838604,0.09521063294130226,0.19030726517531973,-0.0525764217543168,0.1402593047885044,0.236265,-0.0344481,0.161621,0.276134,-0.667628,0.425881,-1,2.60914,3
0.0406443,-0.0238025,0.0772978,0.10473869089109075,-0.0555596238188063,0.11547247748325051,0.2589310878830509,-0.056383193933966486,0.19874703333466698,0.322238,-0.0245989,0.238192,0.365825,-0.604972,0.511134,-1,10.8305,5
0.0331984,0.0180279,-0.113496,0.24840127692574476,0.12198447412498774,-0.56340674485544,0.3494927492492526,-0.5401409104579207,-1.6323749719310872,0.128809,-0.47895,-2.08745,0.312772,0.584672,-1.38982,1,68.7265,31
0.0322239,0.0200299,0.0417941,0.07636323283957826,0.04685912488101073,0.026698387867747583,0.1926177203889847,0.0483367120146015,-0.00655001690691792,0.23784,0.0234769,-0.0218112,0.238133,0.72261,-0.288241,1,1.58667,3
0.0188315,0.0323454,0.036452,0.06309579883589495,0.12666777685424763,-0.007697961295304485,-0.009443182543323533,0.3702950608974387,-0.11035356001209476,-0.0976239,0.425978,-0.154272,0.35904,1.01474,-0.411983,-1,9.77848,5
0.00213803,0.0417527,0.0530588,0.06285316269503136,0.2254786406437249,0.05440559792035454,-0.44232615441555734,0.6255841950925247,0.059833150852594455,-0.605349,0.52134,0.0600823,0.482477,1.16007,0.00696022,-1,15.2741,14
-0.0414426,0.00845814,0.0256199,-0.30015204744564633,0.020343218613794345,-0.14164033761608477,-0.5514478998723732,0.7423341750996815,-0.5902202909101922,-0.352757,0.91122,-0.754681,0.601674,-3.10744,-0.60773,1,9.12363,15
-0.0959295,-0.0861887,0.480491,-0.24044352819967896,-0.19782984964215986,1.0373429308525726,-0.5904645957544696,-0.31974048819320045,2.15513541117247,-0.771572,-0.324381,2.71246,1.29898,-2.36965,1.83393,1,16.445,31
0.0446131,-0.00195784,-0.218657,0.15994048682722148,-0.0009680768427001068,-0.6824327455773309,0.3576749329426878,0.12704380972869947,-1.6170726266032824,0.403816,0.226159,-2.0823,0.470268,-0.0976049,-2.09985,-1,26.6155,27
0.0670993,0.040089,0.485719,0.13257336478269566,0.06621824500782124,0.8719270584558194,0.2795389713583286,0.044802858662051664,1.64627397657575,0.339472,0.000991981,2.03178,0.303786,0.671639,2.40221,1,8.61409,7
0.0454648,0.048821,0.0317133,0.12068925366052025,0.13104693996344685,0.004047179011288846,0.24221977304917153,0.3216918409322256,-0.05158010186434146,0.285412,0.42445,-0.079156,1.48954,0.7793,-0.245769,-1,6.51309,5
-0.041495,0.00811348,0.0509984,-0.15047869103873643,0.03632733865325095,0.047474478028652733,-0.29634794696310707,0.2906096788488762,0.03734334445422287,-0.265205,0.398782,0.0335027,0.365026,3.02364,-0.0312973,1,2.59288,7
0.0930945,0.0401802,-0.0489005,0.19437384019667128,0.086161102285959,-0.1604519575077003,0.3171974550347229,0.30540536010501906,-0.3989693831183443,0.300744,0.415167,-0.51076,0.413182,0.154119,-0.883426,-1,3.07237,3
-0.104092,0.0166668,0.0278819,-0.28672640949546097,0.06424611471089704,0.15339385927824495,-0.5162665311149964,0.4669860259611308,0.44684915769439715,-0.460559,0.644696,0.576032,0.584061,3.09506,0.623785,1,6.40016,10
0.041689,0.0514745,-0.109232,0.19727208417740383,0.1134667565268001,-0.18331658726906636,0.33846004048016953,0.5254227517427265,-0.36914704745667487,0.251681,0.668147,-0.444226,0.500816,0.259063,-0.429067,-1,14.3667,12
0.143283,0.223383,-0.128944,0.27957851997732047,0.3799384486594736,-0.2338453674911713,0.4596073474695105,0.7701919253632118,-0.4481959531095947,0.489164,0.975632,-0.55313,1.68681,0.683393,-0.486013,-1,3.04939,10
-0.21951,0.0968785,-0.0745276,-0.43867896745649015,0.16152368234768355,-0.19303855405348128,-0.9380418282221221,0.0041748718964001175,-0.45184395607729433,-1.08011,-0.174945,-0.57013,0.93501,2.56042,-0.49782,-1,3.18359,10
0.308517,0.0237975,0.777249,0.4821836081944473,0.20621375539384648,1.2179570318888935,0.2663022245105354,0.7605110901076803,2.1944844250656184,0.0320307,0.771381,2.64466,0.519552,0.0670682,1.32579,-1,126.078,37
-0.127152,-0.20886,0.905977,-0.1861032549677446,-0.28265835153223273,1.2353682839742848,-0.35238808209360756,-0.3816654849588422,1.8961477087295306,-0.444701,-0.39937,2.22567,0.620785,-1.80368,1.96224,1,21.7568,23
-0.119662,-0.212827,0.905933,-0.17633134950270854,-0.3303899072891508,1.358411427984459,-0.21189303263923073,-0.594430915811051,2.265241035465399,-0.191351,-0.723135,2.71777,0.958745,-2.30734,1.95663,-1,24.3361,31
-0.118638,-0.202451,1.03502,-0.16859661993906247,-0.284847555123831,1.4376057510476152,-0.29611449573682475,-0.43070552640645615,2.2431847343143003,-0.370415,-0.491867,2.6458,1.30505,-1.91333,2.137,1,44.498,29
-0.0607504,0.246055,1.26229,-0.09141406167411789,0.3261428987126791,1.6064174606467942,-0.08825131654760904,0.5017758607634839,2.296546848959422,-0.0566155,0.580766,2.64084,0.526313,2.40687,2.09781,1,36.0124,27
-0.0339484,-0.338788,-1.30287,0.01369105899081427,-0.4194413595218281,-1.6565543620606378,0.20110874698426734,-0.4936473682652729,-2.369690984816669,0.289951,-0.471377,-2.72392,0.314093,-2.341,-2.03884,-1,18.3438,19
-0.0916329,-0.047257,0.0672887,-0.31282205251503553,-0.173570347597474,0.08777672498031029,-0.5213141144522893,-0.775173841206973,0.13740599671484216,-0.422733,-1.00999,0.158444,0.888283,-2.75643,0.0803487,-1,16.1939,11
0.0224949,-0.433929,-0.615972,0.06824257934490627,-0.5735142498075093,-0.8488323248980632,0.3915816966418266,-0.7035605731003056,-1.3477475708735898,0.517402,-0.627549,-1.58054,0.402941,-2.30746,-1.24115,-1,2.59643,10
0.303455,-0.415489,0.558311,0.3569501272895519,-0.5222678522679942,0.6707231101993886,0.4290724411063774,-0.7521888163650178,0.8964943098708008,0.446576,-0.870335,1.0089,1.73211,-0.766265,0.839209,1,6.46091,3
0.386836,-0.192354,0.113414,0.5062678922991436,-0.24851862437748953,0.13299400641295292,0.781496280311767,-0.2808864928522604,0.17345378343939116,0.910858,-0.254732,0.193032,0.968346,-0.915106,0.147818,-1,3.52415,6
0.312664,0.491889,-0.095972,0.35612868974824397,0.6089528313098271,-0.12821495283512696,0.3955928254359449,0.8603865274036215,-0.19355578833453252,0.389987,0.985126,-0.225826,1.44262,0.752216,-0.255421,-1,2.83337,4
0.0760657,-0.367621,0.768227,0.10134529801620595,-0.5940245249857639,1.1992010413312213,-0.49713499248782,-0.7059528564177134,2.1784889311221742,-0.525147,-0.498112,2.61855,0.367389,-0.546055,1.39418,1,61.8406,31
-0.3402,-0.165299,0.940981,-0.46922306616204196,-0.2239302210567157,1.273711226889471,-0.7362343622444576,-0.32014601124249414,1.9393839374273425,-0.872813,-0.357833,2.27213,4.06447,-2.60908,1.58917,1,27.1861,25
0.189869,-0.546539,-1.37274,0.21464794453276315,-0.6683912469795145,-1.6833975948778717,0.1533066092984695,-0.9203648038869218,-2.310189096772228,0.0747927,-1.01326,-2.62192,0.63504,-0.501659,-1.64661,1,16.5611,23
-0.308383,-0.257176,-1.10334,-0.40125080552926207,-0.3333289003121373,-1.4539430692012747,-0.6264165398274841,-0.42805264377743696,-2.157278456319436,-0.746116,-0.439837,-2.50782,0.894426,-1.98112,-1.79261,1,26.29,19
-0.0392801,-0.0211091,0.13229,-0.23022187180280107,-0.11070411237160419,0.7730554055462618,-0.670295215119166,0.021323684128094822,2.0750162887410193,-0.78307,0.19475,2.7171,0.67557,-2.62585,1.83039,1,37.5156,47
-0.0366974,-0.0344205,-0.142062,-0.2343971306615284,-0.20659314533967538,-0.17917934371184358,-0.7701598883662755,-0.3834559309551162,-0.2574904972779814,-1.03159,-0.363974,-0.294653,1.57572,-2.38806,-0.141113,1,30.6625,18
-0.0339758,-0.0302261,-0.0587708,-0.36642486344054415,-0.3403504636612239,-0.594611381658138,0.8622066582488644,-0.896218114815795,-2.1392999290845203,0.846073,-0.463716,-2.69293,0.665976,-2.47035,-1.0022,-1,36.2235,29
-0.0471161,-0.0579146,0.0745869,-0.18078400209013332,-0.20522014403538735,0.6296689947279644,-0.606653580183111,-0.3386859471606481,1.7414135513027285,-0.81351,-0.298774,2.29214,0.897724,-2.21178,1.75006,1,96.173,35
-0.0182996,-0.0416503,0.136853,-0.11266158867998313,-0.2286404730345463,0.7769048891303343,-0.5180205021652389,-0.4183941421846692,2.0754987680400756,-0.715745,-0.372757,2.71765,0.722287,-1.96535,1.83597,1,33.8413,37
-0.0178421,-0.0418421,-0.0947093,-0.048586635312614396,-0.10584395663340301,-0.1222596118915305,-0.13235405211498866,-0.22348724543517168,-0.17706056343831114,-0.183777,-0.272684,-0.204187,0.921199,-1.96159,-0.378885,1,23.9684,5
-0.0175944,-0.0419006,0.140521,-0.12337264958352653,-0.2987329973608424,0.5369049619399794,0.03480065649519001,-0.891826473275091,1.3692689230767734,0.256479,-1.05521,1.76731,0.988612,-2.01462,1.15361,-1,23.1293,22
-0.0167355,-0.0423106,0.00882388,-0.10336726340453076,-0.25992726715607717,0.07509144280367533,-0.1399154976928883,-0.7477045712371054,0.21208909770241582,-0.0851542,-0.97527,0.278937,1.78788,-1.97905,0.279276,-1,14.8909,15
-0.016392,-0.0424108,-0.0674876,-0.04329773275789831,-0.11653801838103935,-0.19161414551047998,-0.06532045968371428,-0.2752191408485442,-0.4404825625228716,-0.0597638,-0.35456,-0.564177,0.866591,-1.97959,-1.23514,-1,6.31685,5
-0.00991546,-0.0447873,-0.0240106,-0.06816531997994173,-0.2516534554638221,-0.16213978087724554,-0.5493731636701953,-0.48945584198125736,-0.4917561988383039,-0.747021,-0.407863,-0.631557,0.630728,-1.76153,-0.605117,1,44.1893,13
-0.00880946,-0.0451935,-0.0105307,-0.04027081679153665,-0.21064324920973185,-0.027008074603416796,0.03201092477002189,-0.5666979311613792,-0.06142204349380903,0.128854,-0.704516,-0.0776251,0.996531,-1.81188,-0.0976828,-1,22.1754,13
-0.000119372,-0.0455322,0.153828,0.0008826407811550225,-0.06820204274357265,0.23330484738863644,0.00849640046155306,-0.11273195776563397,0.3924223817993231,0.0151155,-0.134128,0.471983,0.410142,-1.65398,1.96638,-1,1.58251,3
0.00368578,-0.0456208,-0.161081,0.008786628007688424,-0.19132678162828803,-0.2439652500918147,-0.08989131594634253,-0.48217013786392193,-0.41536093360984727,-0.182244,-0.594799,-0.498498,0.949432,-1.48069,-0.541625,1,4.15083,9
0.0107332,-0.0490041,0.0322266,0.08122763357277492,-0.3283071497051941,0.6560371448543408,0.8014019376115287,-0.41011536535657145,1.9972713770001376,0.9297,-0.150751,2.62048,0.567576,-1.42442,1.51531,-1,35.3168,34
0.0198374,-0.0457152,0.054216,0.07658328974183586,-0.20435152244810706,-0.014377647295759952,-0.0676019216302629,-0.5919400527862786,-0.16424593057011944,-0.21713,-0.672523,-0.229349,0.596903,-1.1323,-0.396648,1,32.8143,15
0.0199861,-0.0401766,-0.157097,0.13240667336872264,-0.2709587974698444,-0.619639226234425,0.4592983826928474,-0.6735770018267775,-1.5492217563179538,0.661633,-0.830664,-2.01207,2.56489,-1.13734,-1.35133,-1,20.6867,29
0.019885,-0.0404838,0.0120633,0.13521059237828453,-0.2714537930104792,0.05010792728520355,0.6914117664703352,-0.5458898336073792,0.13924832837796658,0.944473,-0.495512,0.178192,0.97982,-1.15996,0.14684,-1,7.52637,17
0.0238903,-0.0371472,0.026106,0.060913952176780944,-0.0974072787823076,0.07818182607122952,0.13468559112007397,-0.21809699443162942,0.18233325897802805,0.171433,-0.278526,0.234409,70.6105,-1.01915,0.682163,1,2.15811,5
0.0234192,-0.0372875,-0.15219,0.14077719537477967,-0.2266316482082094,-0.5374907787152965,0.4884317673380896,-0.5250784060135201,-1.3126916585097779,0.693977,-0.613269,-1.69747,1.67499,-1.04569,-1.31575,-1,10.0205,16
0.0253744,-0.0359187,0.0360801,0.05232457031243371,-0.07919260007031984,0.16812724095408,0.08977287112952242,-0.17533616619215117,0.4324411999893597,0.0990481,-0.225671,0.56441,0.621006,-0.93371,1.68022,1,1.56386,3
0.030602,-0.0312452,-0.139999,0.08390279263771466,-0.08357433420980453,-0.37498050354891477,0.2142804822258578,-0.15875964817911845,-0.8461542000560149,0.285455,-0.17751,-1.08148,0.661727,-0.850724,-1.8636,-1,13.1759,17
0.0353756,-0.0330107,0.0174835,0.1949526834556105,-0.19302892953622916,0.07473832557783296,0.3641261681859212,-0.6559888122862223,0.19385441931914388,0.34474,-0.881383,0.250161,1.23356,-0.742529,0.250719,1,7.90969,14
0.0355166,-0.0324006,-0.109829,0.22368753671514874,-0.22172086033852423,-0.29538522547196955,0.2679281189325316,-0.8539751946847952,-0.7124794447700327,0.10385,-1.06345,-0.899242,0.901121,-0.72828,-0.648693,1,16.4101,15
0.0355004,-0.0326699,-0.0060704,0.09891445109650392,-0.0953809534857096,-0.027541685962607993,0.2027734618907363,-0.24336640258017914,-0.07214518354425663,0.24022,-0.324127,-0.0942928,1.15294,-0.732627,-0.238482,1,16.0535,6
0.0395982,-0.0250264,-0.166036,0.1708663459533662,-0.1213379845844825,-0.7409601301956322,0.2506473544507407,-0.4850589035342667,-1.9001128131724,0.1724,-0.633152,-2.47369,0.534636,-0.534425,-1.97427,1,60.3801,41
0.0387499,-0.0150479,0.0900523,0.2290127794567602,-0.0993338122672747,0.1688548437073734,0.41746222772852504,-0.5977999259311545,0.35360338177872175,0.326147,-0.785606,0.430443,0.665271,-0.347077,0.370171,1,5.99037,14
0.0389105,-0.0137122,0.0146792,0.26226378743302625,-0.10103390630208428,0.1271486044559925,0.5927922838020012,-0.5285804248072614,0.3716743958203721,0.61716,-0.76688,0.484726,1.05863,-0.329097,0.453297,1,6.61266,17
0.0386788,-0.0146159,-0.0346011,0.22994157087135114,-0.08258186417333402,-0.2388709145642629,0.659011641443883,0.1055801458511855,-0.6903028327356652,0.737434,0.287959,-0.898905,0.654911,-0.412075,-0.88586,-1,20.4775,12
0.0393445,-0.0103009,-0.103019,0.2809563392365896,-0.0823508323516889,-0.7285894129482612,0.6200945725658519,-0.5104246626492883,-1.998328129462126,0.639861,-0.764909,-2.62263,0.962408,-0.2426,-1.64022,1,37.5109,39
0.0397016,-0.00894962,-0.0110492,0.08872767731641225,-0.022400909054283477,-0.017239215271623486,0.18130453539406438,-0.06914457418510142,-0.029902671557632154,0.221092,-0.100782,-0.0361349,0.577154,-0.189018,-0.121461,1,4.7869,3
0.0442831,0.00177061,0.00280077,0.28698183182726605,-0.00006132305679030733,0.05250235359277331,0.628925474169344,-0.6516922676770194,0.20003134954497964,0.487874,-0.848695,0.25171,0.631332,0.0709255,0.203377,1,5.43086,16
0.0445876,0.0000497711,0.00559283,0.3119729414928479,0.007025725623057618,0.07786554794756134,0.7889505197055788,0.4952600793054653,0.2406556000962514,0.788287,0.763924,0.308377,0.879748,-0.0305668,0.267018,-1,14.6869,15
0.0438268,0.00434947,-0.0016297,0.2547486912232665,0.03270601776808608,0.011585842234475187,0.5723200269976249,0.5053806742484546,0.04246320557774145,0.51785,0.711173,0.054683,0.646396,0.0575162,0.0620575,-1,9.09743,9
0.0438723,0.00475602,0.157177,0.332740309778529,0.046201003509617374,0.7713583165157641,0.5706624649190253,0.7191188699002975,2.076806606010548,0.375822,0.933835,2.69188,0.644118,0.0659744,1.48947,-1,32.3442,39
0.043028,0.00928922,0.102939,0.3185110263188229,0.08758710720356237,0.729476913473368,0.45337706959995594,0.7534866226965476,2.06032429717545,0.2436,0.930898,2.69206,0.632666,0.199126,1.52455,-1,18.2904,30
0.0366949,0.0122293,0.0115046,0.2604271001432232,0.09075145833126969,0.12211974267970033,0.6568209707085773,0.38528559274648744,0.34882841603453063,0.794423,0.578416,0.45939,1.80617,0.313676,0.451059,-1,8.23823,13
0.0354076,0.0143901,-0.0256727,0.28524010148786005,0.11129665119908565,-0.2489225151970312,0.8750579062187197,-0.10059676173633203,-0.7412841547262601,1.00619,-0.33357,-0.965283,0.920981,0.416257,-0.758322,1,15.7336,23
0.0351189,0.0149023,-0.0177963,0.27893997642970303,0.12839682409107406,-0.1851957610383002,0.5134169868247995,0.7435761260271418,-0.5734335389315104,0.402294,0.987408,-0.742401,0.86043,0.386248,-0.58797,-1,13.5971,15
0.0340784,0.0167582,0.0110407,0.2707188912958481,0.13357768009617554,0.13298054732363757,0.7928026564786144,0.26517405915756986,0.3795789140408783,1.05661,0.274072,0.501404,2.86718,0.473325,0.447024,1,2.67176,15
0.0308662,0.0223992,0.0512051,0.22990156661116118,0.1719613051757882,0.35612167304009457,0.5415864297748817,0.5757781080997701,0.9709619677383821,0.634948,0.807758,1.27498,2.12716,0.6244,1.03171,-1,2.78605,14
0.0200186,0.0319382,0.117187,0.14835911631740792,0.26297484919351694,0.41879570132149363,-0.2994093414169616,0.8516208370160278,1.1334677888403566,-0.571072,0.765363,1.41556,0.56825,0.989246,0.977781,-1,52.314,12
0.00015987,0.0416989,-0.147581,0.002472657084222507,0.2552614179186642,-0.2119655117462167,0.29359822129013846,0.6653100139559975,-0.35195475532799814,0.496481,0.733289,-0.415019,0.84461,1.61626,-0.297072,1,21.8515,14
-0.0146087,0.0405761,0.0600192,-0.10450840454665188,0.2872001565713162,0.3906989720879736,-0.038249778356513234,0.8327682660350499,1.0759376446335795,0.103638,1.04775,1.41046,1.29897,1.95847,1.05366,1,27.0428,15
-0.0157815,0.0401772,0.0191947,-0.1172971482628662,0.2836798101302416,0.17315765006369507,-0.32998640654608485,0.7666184800817821,0.48115199090154637,-0.441218,1.00583,0.635129,29.7939,1.96412,0.554712,-1,46.7249,17
-0.0169947,0.0397526,0.00815988,-0.11155106510595864,0.2281120692475937,0.0684449444245529,-0.678021973757204,0.3399146230470763,0.22343988473931778,-0.833538,0.198451,0.285547,0.60996,1.95453,0.282271,-1,21.9755,13
-0.0193153,0.0388751,-0.124808,-0.1501712508026872,0.2760133341484859,-0.4218099332750527,-0.7026049380435178,0.5319574867778107,-1.0511548106813882,-0.968657,0.474862,-1.347,1.01718,2.02589,-0.948036,-1,12.8448,17
-0.024483,0.0310288,-0.154246,-0.17513790223525066,0.2079307023116529,-0.26572744834644235,-0.6659180285068873,0.37836476307794736,-0.5079431248783313,-0.892933,0.332263,-0.620895,1.0495,2.23264,-0.463052,-1,10.6309,17
-0.0255564,0.0301382,-0.00297839,-0.17386134178829474,0.20453293702875225,0.014912626128678236,-0.29819196454970226,0.6935760388298966,0.05205242663718286,-0.250931,0.917613,0.0694251,1.20177,2.3136,0.0780721,1,22.4223,13
-0.0283284,0.0278841,-0.00803657,-0.21615367103565108,0.2033834794605086,-0.020353618798506102,-0.6553421720205153,0.4863818526854529,-0.04487707932695919,-0.893054,0.584245,-0.0569587,3.28488,2.37607,-0.0478972,-1,13.9046,15
-0.0499796,0.0478694,-0.0444938,-0.179398698279696,0.18010054905164527,-0.17538160248517992,-0.33184602435323723,0.5391380222274753,-0.44554789467282513,-0.335699,0.724518,-0.575876,1.15422,2.41459,-0.658722,1,7.35993,14
-0.0295736,0.0267923,0.00222111,-0.22815389067064767,0.20223387435576234,0.056455344229084416,-0.5760929523375121,0.6085693346172847,0.16570232528461237,-0.718661,0.831916,0.219978,4.37148,2.42858,0.203271,1,4.16671,16
-0.029765,0.0266125,-0.0518007,-0.09964460868809133,0.08410468298404143,0.0037587156447624823,-0.26604625506977836,0.1650980193308686,0.11643629278480253,-0.354448,0.184404,0.172004,0.88474,2.40074,0.580777,-1,0.293002,6
-0.0298384,0.0265268,-0.0670659,-0.24709979504656793,0.20119074016545704,-0.4969069875512133,-0.894934936335249,0.1069320814355453,-1.4042878877776288,-1.05459,-0.118395,-1.83581,0.812531,2.4074,-1.21781,-1,22.4792,23
-0.0329344,0.0239465,-0.155852,-0.04332747253708873,0.031886806579264765,-0.2070195190951603,-0.06358347373616391,0.04858163966881826,-0.3093359198151673,-0.0734394,0.0573355,-0.360477,0.810559,2.54761,-2.07318,1,3.5918,1
-0.0338043,0.0232704,0.00919123,-0.2454346038130891,0.16685575594183402,0.10227753024361332,-0.5686550325668526,0.5970134543032826,0.2935467229952912,-0.645458,0.841171,0.386054,1.78991,2.57212,0.356393,1,9.69751,16
-0.0394675,0.0229898,0.0418576,-0.27798661327165425,0.16760608955658915,0.26106506591763057,-0.42346616066591924,0.8360407456412922,0.7584476447939026,-0.265052,1.06575,0.977527,0.849808,2.65901,0.721597,1,12.537,15
-0.0398654,0.0222981,0.0281042,-0.2698883040234561,0.14158334971372288,0.21931768259788895,-0.8177906308727785,0.17564325421610108,0.6208678055532395,-1.05824,0.0839361,0.814455,1.45302,2.62665,0.683483,-1,15.5468,17
-0.0408402,0.0205622,-0.0197511,-0.18101821668266396,0.09561741238241035,-0.07307620709414168,-0.3763456926960073,0.3891409143812511,-0.18847041198035122,-0.391854,0.547516,-0.241419,0.774878,2.71865,-0.329376,1,16.6484,11
-0.0403288,0.0213154,-0.112574,-0.2612351174659048,0.129667250761485,-0.7381827052471026,-0.7777314004810472,0.1514392201044202,-1.9956438747885268,-1.00979,0.0633792,-2.6204,1.35839,2.64654,-1.66295,-1,36.796,41
-0.0445979,0.0141116,0.0209057,-0.19708883670941482,0.05377370038251635,0.5325211953710219,-0.5057790739603821,-0.06765519724882735,1.5675346997805828,-0.59344,-0.194693,2.08013,0.603802,2.7969,1.8938,-1,37.4593,25
-0.0452625,0.012871,-0.0543863,-0.15958162556681793,0.04046488989195911,0.0012301282620683779,-0.40670375787966195,0.007340364633969268,0.1162931919373226,-0.509757,-0.0494882,0.171737,0.743504,2.83104,0.45686,-1,1.26217,9
-0.0413135,0.00918318,0.0409042,-0.21493283659580795,0.04083371613756852,0.18626697161157418,-0.5771150890821497,-0.13375329478213302,0.5030452451168935,-0.654687,-0.291925,0.648785,0.65861,2.88626,0.751049,-1,17.7163,11
-0.0415147,0.00799361,0.0544907,-0.2911545707213795,0.04914225193151913,0.40923873903313235,-0.8058210554732161,-0.09173627349994232,1.1329917660282187,-0.997874,-0.257688,1.48716,1.349,2.94163,1.13921,-1,13.2521,21
-0.041886,0.00522339,-0.148686,-0.3215238419662895,0.027227372121761774,-0.23703893438903118,-0.6430967265785867,-0.8592311478556158,-0.5174581973230304,-0.40938,-1.01501,-0.60462,0.658877,2.98821,-0.309992,-1,11.8555,17
-0.0425558,0.0019501,0.0538034,-0.30090840874299846,0.01972825312638971,0.34168917352064043,-0.6880235155999538,0.48931124794779984,0.9778098129249074,-0.653546,0.740535,1.27045,0.771722,3.13739,0.958184,1,6.59453,16
-0.0677145,-0.0464342,0.355463,-0.1762632865835453,-0.13156359549194213,0.9358410742676143,-0.30711961876176475,-0.38745422289514964,2.0996895994669127,-0.314519,-0.525363,2.68003,0.756912,-2.60186,2.14378,-1,41.8409,33
-0.00806125,-0.049644,0.219001,-0.03645207377477903,-0.18354526749893077,0.8251134702533642,-0.2058424892884292,-0.4134997908835608,2.0401284515755016,-0.326437,-0.48181,2.64585,0.743758,-1.70204,2.19364,1,27.4781,35
0.0159964,-0.0470695,0.151629,0.042863501188211334,-0.1406625043173959,0.7147223904060382,0.04527774040402245,-0.3364111046685533,1.8418819291115602,0.0216486,-0.429766,2.40516,0.82167,-1.22242,2.45544,1,16.9698,31
-0.0184551,-0.0415282,-0.161229,-0.09542797169953354,-0.21252068572888638,-0.8017503825090457,-0.19440805698468477,-0.5785763832656964,-2.08296959629479,-0.21412,-0.766462,-2.72308,2.63566,-2.0137,-1.94232,-1,38.8808,37
0.0014128,-0.0455153,-0.247774,0.007681846742190829,-0.15062549384107915,-0.8048623522626195,0.10478800304749915,-0.3455053775410952,-1.9208957090690522,0.18567,-0.413862,-2.47787,0.596493,-1.59868,-2.3679,-1,21.7342,31
0.0233804,-0.0372964,-0.173374,0.06546862453953473,-0.10287876734751553,-0.4915107642753668,0.1780681113028414,-0.211934500777231,-1.1284179654285853,0.243755,-0.254721,-1.44644,0.821266,-1.06093,-2.11454,-1,43.1621,13
0.0413381,-0.0220209,-0.157039,0.19590341934600797,-0.11332300053245309,-0.7879172430716859,0.34255195934633104,-0.4550618620960015,-2.0640039583407095,0.30759,-0.624494,-2.6967,0.659138,-0.453762,-1.96964,1,29.8726,39
0.0349048,0.0148845,-0.244911,0.155620511943166,0.06929252428014819,-0.8463977486622865,0.36979028549690546,0.22905208072527775,-2.0501110775255915,0.457898,0.327514,-2.65166,1.41031,0.393474,-2.21855,-1,19.1115,29
0.0227689,0.0352816,-0.226825,0.07685981435117263,0.12414230207864616,-0.7892637845173174,0.1221658581405388,0.33183195450745745,-1.9153026271631228,0.111672,0.43588,-2.47764,0.732227,0.959536,-2.3892,-1,24.6887,31
0.0224984,0.0353723,-0.270721,0.11185197329617891,0.19222082064179952,-0.8636587599506141,0.087686462067913,0.582313586948072,-2.0587505067588676,-0.0240115,0.728717,-2.65057,0.706041,0.986114,-1.90483,-1,35.0818,41
-0.0119285,0.0415097,-0.18104,-0.05925567246906369,0.17596611782873195,-0.7958906900123763,-0.2755269423780455,0.37515234594578745,-2.030737202642578,-0.410424,0.413448,-2.64612,0.673493,1.83572,-2.16806,-1,23.0925,31
-0.0310821,0.0254415,-0.233263,-0.10762807942368227,0.08387049262767879,-0.7954326411001644,-0.27990660839503134,0.17131592666377324,-1.9201749236121612,-0.37164,0.199726,-2.48239,1.23313,2.45179,-2.46476,-1,9.11599,15
-0.0411756,0.00919518,-0.229467,-0.09158659041486453,0.020280055965385627,-0.5096584152824981,-0.1901801423738845,0.05357016776002091,-1.0700089519476248,-0.23714,0.0757679,-1.35014,1.00792,2.97398,-2.39318,1,4.93576,5
-0.0325908,-0.0379426,0.0498486,-0.1404674839095801,-0.1720122362713016,0.23358849790341787,-0.17316912608487128,-0.5531882569077989,0.6216080025615975,-0.0859882,-0.701109,0.805704,0.690127,-2.33242,0.928478,-1,11.387,10
